철도운영기관명,선명,역명,철도운영기관코드,선코드,역코드,출입구번호,위치,시작층명,시작운행층수,종료층명,종료운행층수,정원수,정원무게,승강기상태,승강기번호
,7호선,중계,S1,7,2716,3,3번 출구 측,지하,2,지상,1,15,1000.00,,
,7호선,하계,S1,7,2717,내부,"중계 방면4-4, 공릉 방면5-1",지하,3,지하,1,15,1000.00,,
,7호선,하계,S1,7,2717,1,1번 출구 측,지하,1,지상,1,15,1000.00,,
,7호선,하계,S1,7,2717,6,6번 출구 측,지하,1,지상,1,15,1000.00,,
,7호선,공릉(서울과학기술대),S1,7,2718,내부,하계 방면8-4,지하,4,지하,2,15,1000.00,,
,공항철도,마곡나루,AR,A1,A042,5,(B1) 출입구 연결통로 진입부(B3) 5번 출입구 근처,지하,1,지상,1,24,1600.00,,
,김포골드라인,운양,GM,G1,G104,,(B1) 대합실 표 내는 곳(B3) 승강장,지하,3,지하,1,17,1150.00,,
,인천2호선,독정,IC,I2,206,,(B1) 고객안내센터 측 통로 끝(B2) 검암역 방향 승강장 계단 옆(B3) 검암역 방향 승강장 출입문 중앙부 앞,지하,3,지하,1,17,1150.00,,
,2호선,이대,S1,2,241,6,6번 출구 측,지하,1,지상,1,15,1000.00,,
,인천2호선,독정,IC,I2,206,3,(1F) 3번 출입구 근처(B1) 3번 출입구 옆,지하,1,지상,1,17,1150.00,,
,인천2호선,검암,IC,I2,207,2,(2F) 표 내는 곳 근처(1F) 2번 출입구 근처,지상,1,지상,2,17,1150.00,,
,인천2호선,검암,IC,I2,207,,(4F) 독정역 방향 승강장 중앙부 앞(2F) 고객안내센터 옆,지상,2,지상,4,17,1150.00,,
,인천2호선,검암,IC,I2,207,,(4F) 검바위역 방향 승강장 중앙부 앞(2F) 표 내는 곳 근처(1F) 환승통로 안쪽,지상,1,지상,4,17,1150.00,,
,3호선,녹번,S1,3,313,3,3번 출구 측,지하,1,지상,1,15,1000.00,,
,3호선,녹번,S1,3,313,1,1번 출구 측,지하,1,지상,1,17,1150.00,,
,3호선,홍제,S1,3,314,내부,"녹번 방면3-4, 무악재 방면8-1",지하,3,지하,2,11,750.00,,
,인천2호선,검바위,IC,I2,208,4,(2F) 화장실 근처(1F) 4번 출입구 근처,지상,1,지상,2,17,1150.00,,
,6호선,삼각지,S1,6,2629,8,8번 출구 측,지하,3,지상,1,15,1000.00,,
,7호선,태릉입구,S1,7,2719,내부,공릉 방면6-4,지하,4,지하,1,15,1000.00,,
,7호선,태릉입구,S1,7,2719,2,먹골 방면3-1,지하,4,지상,1,15,1000.00,,
,7호선,먹골,S1,7,2720,내부,태릉입구 방면4-4,지하,3,지하,2,15,1000.00,,
,7호선,먹골,S1,7,2720,내부,중화 방면5-1,지하,3,지하,2,15,1000.00,,
,7호선,먹골,S1,7,2720,2,2번 출구 측,지하,2,지상,1,15,1000.00,,
,7호선,중화,S1,7,2721,내부,먹골 방면4-4,지하,3,지하,1,15,1000.00,,
,7호선,중화,S1,7,2721,내부,먹골 방면 5-1,지하,3,지하,2,15,1000.00,,
,7호선,중화,S1,7,2721,3,3번 출구 측,지하,1,지상,1,15,1000.00,,
,7호선,상봉(시외버스터미널),S1,7,2722,내부,중화 방면3-2,지하,3,지하,1,15,1000.00,,
,7호선,상봉(시외버스터미널),S1,7,2722,내부,면목 방면6-2,지하,3,지하,1,15,1000.00,,
,7호선,상봉(시외버스터미널),S1,7,2722,내부,중화 방면4-2,지하,3,지하,2,15,1000.00,,
,7호선,상봉(시외버스터미널),S1,7,2722,내부,면목 방면5-1,지하,3,지하,2,15,1000.00,,
,7호선,상봉(시외버스터미널),S1,7,2722,3,3번 출구 측,지하,1,지상,1,15,1000.00,,
,7호선,면목,S1,7,2723,내부,상봉 방면4-4,지하,4,지하,1,15,1000.00,,
,7호선,면목,S1,7,2723,내부,사가정 방면5-2,지하,4,지하,3,15,1000.00,,
,7호선,면목,S1,7,2723,3,3번 출구 측,지하,1,지상,1,15,1000.00,,
,7호선,사가정,S1,7,2724,내부,면목 방면3-3,지하,4,지하,3,15,1000.00,,
,7호선,사가정,S1,7,2724,내부,용마산 방면6-2,지하,4,지하,1,15,1000.00,,
,7호선,사가정,S1,7,2724,3,3번 출구 측,지하,1,지상,1,15,1000.00,,
,7호선,용마산,S1,7,2725,내부,사가정 방면3-3,지하,4,지하,3,15,1000.00,,
,7호선,용마산,S1,7,2725,내부,중곡 방면6-1,지하,4,지하,1,15,1000.00,,
,7호선,용마산,S1,7,2725,1,1번 출구 측,지하,1,지상,2,15,1000.00,,
,7호선,중곡,S1,7,2726,내부,용마산 방면4-4,지하,3,지하,2,15,1000.00,,
,7호선,중곡,S1,7,2726,내부,군자 방면5-1,지하,3,지하,2,15,1000.00,,
,7호선,중곡,S1,7,2726,1,1번 출구 측,지하,2,지상,1,15,1000.00,,
,7호선,군자(능동),S1,7,2727,7,7번 출구 측,지하,1,지상,1,15,1000.00,,
,7호선,어린이대공원(세종대),S1,7,2728,내부,군자 방면3-3,지하,3,지하,1,15,1000.00,,
,7호선,어린이대공원(세종대),S1,7,2728,내부,건대입구 방면6-2,지하,3,지하,1,15,1000.00,,
,7호선,어린이대공원(세종대),S1,7,2728,1,1번 출구 측,지하,1,지상,1,15,1000.00,,
,7호선,어린이대공원(세종대),S1,7,2728,5,5번 출구 측,지하,1,지상,1,15,1000.00,,
,7호선,뚝섬유원지,S1,7,2730,1,1번 출구 측,지상,1,지상,2,15,1000.00,,
,7호선,뚝섬유원지,S1,7,2730,내부,건대입구 방면1-4,지상,2,지상,3,15,1000.00,,
,7호선,뚝섬유원지,S1,7,2730,내부,청담 방면7-4,지상,2,지상,3,15,1000.00,,
,1호선,회룡,KR,1,111,5,(1F) 5번 출입구 계단 옆,지상,1,지상,2,15,1000.00,,
,8호선,암사,S1,8,2811,내부,암사 방면3-4,지하,2,지하,1,11,750.00,,
,8호선,암사,S1,8,2811,내부,천호 방면4-1,지하,2,지하,1,11,750.00,,
,8호선,암사,S1,8,2811,3,"3,4번 출구 사이",지하,1,지상,1,15,1000.00,,
,8호선,천호(풍납토성),S1,8,2812,내부,암사 방면2-2,지하,2,지하,1,15,1000.00,,
,8호선,천호(풍납토성),S1,8,2812,내부,강동구청 방면5-4,지하,2,지하,1,15,1000.00,,
,8호선,강동구청,S1,8,2813,내부,천호 방면4-2,지하,3,지하,2,11,750.00,,
,8호선,강동구청,S1,8,2813,내부,"몽촌토성 방면 3-2,3-3 사이",지하,3,지하,2,11,750.00,,
,8호선,강동구청,S1,8,2813,4,4번 출구 측,지하,2,지상,1,15,1000.00,,
,8호선,몽촌토성(평화의문),S1,8,2814,내부,강동구청 방면3-4,지하,3,지하,2,15,1000.00,,
,8호선,몽촌토성(평화의문),S1,8,2814,내부,잠실 방면3-4,지하,3,지하,2,11,750.00,,
,8호선,몽촌토성(평화의문),S1,8,2814,내부,대합실(B2),지하,2,지하,1,11,750.00,,
,8호선,몽촌토성(평화의문),S1,8,2814,4,"대합실(B1, 4번 출구 측 화장실 앞)",지하,1,지상,1,15,1000.00,,
,8호선,잠실(송파구청),S1,8,2815,내부,몽촌토성 방면2-3,지하,3,지하,1,15,1000.00,,
,8호선,잠실(송파구청),S1,8,2815,내부,석촌 방면5-2,지하,3,지하,1,15,1000.00,,
,8호선,잠실(송파구청),S1,8,2815,9,9번 출구 측,지하,1,지상,1,15,1000.00,,
,8호선,석촌,S1,8,2816,내부,잠실 방면 3-4,지하,2,지하,1,11,750.00,,
,8호선,석촌,S1,8,2816,내부,송파 방면 4-1,지하,2,지하,1,11,750.00,,
,8호선,석촌,S1,8,2816,1,1번 출구 측,지하,1,지상,1,15,1000.00,,
,수인분당,정자,KR,K1,K230,,(1F) 2번출입구 앞(B1)맞이방 미금방향 역무실 옆 통로,지하,1,지상,1,15,1050.00,,
,6호선,화랑대(서울여대입구),S1,6,2647,내부,태릉입구 방면5-4,지하,2,지하,1,15,1000.00,,
,8호선,장지,S1,8,2820,1,1번 출구 측,지하,1,지상,1,15,1000.00,,
,9호선,공항시장,S9,9,0903,"1,2","(1F)1번, 2번 출입구 사이(B1)2번 출구 방면 앞",지하,1,지상,1,15,1000.00,,
,1호선,독산,KR,1,P143,,"(1F) 금천구청역 방향 승강장 4-3~4-4 출입문 사이, (2F) 맞이방",지상,1,지상,2,11,750.00,,
,서해선,소사,SW,WS,S16,,(B1) 대합실(B2) 승강장 4-2 출입문 앞,지하,2,지하,1,15,1000.00,,
,서해선,소사,SW,WS,S16,,(B1) 대합실(B2) 소새울역 방향 승강장 3-3 출입문 앞,지하,2,지하,1,15,1000.00,,
,서해선,소사,SW,WS,S16,6,(1F) 6번 출입구 근처(B1) 대합실 방향,지하,1,지상,1,15,1000.00,,
,서해선,소사,SW,WS,S16,"1,2,3",(2F) 대합실(1F) 3번 출입구 방향(B1) 대합실,지하,1,지상,2,15,1000.00,,
,서해선,소새울,SW,WS,S17,,표 내는 곳 앞,지하,3,지하,1,15,1000.00,,
,서해선,소새울,SW,WS,S17,,표 내는 곳 앞,지하,3,지하,1,15,1000.00,,
,서해선,소새울,SW,WS,S17,2,"(B1) 1,2번 출입구 옆",지하,1,지상,1,15,1000.00,,
,서해선,소새울,SW,WS,S17,3,(B1) 3번 출입구 옆,지하,1,지상,1,15,1000.00,,
,서해선,시흥대야,SW,WS,S18,,(1F) 1/3번 출입구 사이(B1) 1번 출입구 근처,지하,1,지상,1,15,1000.00,,
,서해선,시흥대야,SW,WS,S18,,(B1) 표내는 곳 통과 후 소새울역 방향(B3) 소새울역 방향 승강장 3-3 출입문 앞,지하,3,지하,1,15,1000.00,,
,서해선,시흥대야,SW,WS,S18,,(B1) 표내는 곳 통과 후 신천역 방향 사이(B3) 신천역 방향 승강장 4-1 출입문 앞,지하,3,지하,1,15,1000.00,,
,3호선,매봉,S1,3,333,내부,도곡 방면6-1,지하,2,지하,1,13,1000.00,,
,3호선,매봉,S1,3,333,1,1번 출구 측,지하,1,지상,1,13,900.00,,
,수인분당,미금(분당서울대병원),KR,K1,K231,4,(1F)4번 출입구 앞(B1)역무실 근처,지하,1,지상,1,15,1000.00,,
,수인분당,미금(분당서울대병원),KR,K1,K231,,(B1)맞이방 북쪽 표내는 곳 내 계단 옆(B2)오리 방향 승강장 5-4 출입문 앞,지하,2,지하,1,15,1000.00,,
,수인분당,미금(분당서울대병원),KR,K1,K231,,(B1)맞이방 북쪽 표내는곳 내 계단 옆(B2)정자 방향 승강장 2-1 출입문 앞,지하,2,지하,1,15,1000.00,,
,수인분당,오리,KR,K1,K232,6,(1F) 6번 출입구 옆(B1) 고객맞이방 편의점 옆,지하,1,지상,1,15,1050.00,,
,수인분당,오리,KR,K1,K232,3,(B1) 남쯕 게이트 옆(B2) (하행) 왕십리 방향 승강장 2-2,지하,2,지하,1,15,1000.00,,
,수인분당,오리,KR,K1,K232,6,(B1) 남쯕 게이트 옆(B2) (상행) 인천 방향 승강장 5-4,지하,2,지하,1,15,1000.00,,
,수인분당,죽전(단국대),KR,K1,K233,,(2F) 보정역 방향 승강장 4-4 출입문 앞(1F) 맞이방,지상,1,지상,2,15,1000.00,,
,수인분당,죽전(단국대),KR,K1,K233,,(2F) 오리역 방향 승강장 3-1 출입문 앞(1F) 맞이방,지상,1,지상,2,15,1000.00,,
,7호선,내방,S1,7,2737,내부,이수 방면 4-2,지하,3,지하,2,15,1000.00,,
,경의중앙,신촌,KR,K4,P314,2,(1F) 2번 출입구 세브란스 병원 방향 ,지상,1,지상,2,13,1000.00,,
,수인분당,중앙,KR,K1,K252,1,(1층) 1번출입구 옆(2층) 한대앞역 방향 승강장 4-3 출입문 앞,지상,1,지상,2,15,1000.00,,
,1호선,서울역,S1,1,150,3,3번 출구 측,지하,1,지상,1,15,1000.00,,
,1호선,세마,KR,1,P158,1,"1층 1번출구 맞이방 개찰구 앞, 2층1번홈 광운대방면 5-4",지상,1,지상,2,15,1000.00,,
,신분당선,강남,DX,D1,4307,"3,4","   (1) 3번 출입구 근처, (B1) 상가층 중앙, (B3) 고객센터 앞 대합실",지하,3,지상,1,15,1000.00,,
,신분당선,강남,DX,D1,4307,"5,6","(1) 6번 출입구 근처, (B1) 상가층 중앙, (B3) 대합실 수유실 옆",지하,3,지상,1,15,1000.00,,
,신분당선,강남,DX,D1,4307,, (B1) 상가층 2호선 연결통로 ,지하,1,지하,1,15,1000.00,,
,수인분당,서현,KR,K1,K228,1,(1F) 1번 출입구 근처(B1) 표내는 곳 내 역무실 근처,지하,1,지상,1,15,1050.00,,
,인천2호선,인천가좌,IC,I2,215,1,(B1) 대합실 1번 출입구 방향(1F) 1번 출입구 인근,지하,1,지상,1,17,1150.00,,
,인천2호선,인천가좌,IC,I2,215,1,(B1) 대합실 1번 출입구 방향(1F) 1번 출입구 인근,지하,1,지상,1,17,1150.00,,
,인천2호선,인천가좌,IC,I2,215,2,(B1) 대합실 2번 출입구 방향(1F) 2번 출입구 인근,지하,1,지상,1,17,1150.00,,
,인천2호선,인천가좌,IC,I2,215,2,(B1) 대합실 2번 출입구 방향(1F) 2번 출입구 인근,지하,1,지상,1,17,1150.00,,
,인천2호선,가재울,IC,I2,216,,(B3) 인천가좌역 방향 승강장 1-3 출입문 앞(B1) 대합실 상선 방향,지하,3,지하,1,17,1150.00,,
,인천2호선,가재울,IC,I2,216,,(B3) 주안국가산단역 방향 승강장 1-3 출입문 앞(B1) 대합실 하선 방향,지하,3,지하,1,17,1150.00,,
,의정부경전철,회룡,UL,U1,0111,,상선,지상,2,지상,3,15,1000.00,,
,인천2호선,가재울,IC,I2,216,"1,2","(B1) 대합실 1,2번 출입구 방향(1F) 1번/2번 출입구 사이 엘리베이터",지하,1,지상,1,17,1150.00,,
,인천2호선,주안국가산단,IC,I2,217,,(B3) 가재울역 방향 승강장 1-3 출입문 앞(B1) 대합실 상선 방향,지하,3,지하,1,17,1150.00,,
,인천2호선,주안국가산단,IC,I2,217,,(B3) 주안역 방향 승강장 1-3 출입문 앞(B1) 대합실 하선 방향,지하,3,지하,1,17,1150.00,,
,인천2호선,주안국가산단,IC,I2,217,1,(B1) 대합실 1번 출입구 방향(1F) 1번 출입구 근처,지하,1,지상,1,17,1150.00,,
,인천2호선,주안국가산단,IC,I2,217,2,(B1) 대합실 2번 출입구 방향(1F) 2번 출입구 근처,지하,1,지상,1,17,1150.00,,
,인천2호선,주안,IC,I2,218,,(B3) 주안국가산단역 방향 승강장 1-3 출입문 앞(B2) 대합실 상선 방향,지하,3,지하,2,17,1150.00,,
,공항철도,서울역,AR,A1,A01,,(B1) 4호선 표 내는 곳 방향(B2) 환승통로 4호선 방향,지하,2,지하,1,17,1150.00,,
,용인에버라인,시청·용인대,EV,E1,Y117,1,(1F) 1번 출입구 옆(2F) 1번 출입구 대합실 옆,지상,1,지상,2,13,900.00,,
,용인에버라인,명지대,EV,E1,Y118,,(2F) 2번 출입구 표 내는 곳 근처(3F)  시청?용인대역 방향 승강장,지상,2,지상,3,13,900.00,,
,용인에버라인,명지대,EV,E1,Y118,,(2F) 2번 출입구 표 내는 곳 근처(3F) 김량장역 방향 승강장 ,지상,2,지상,3,13,900.00,,
,용인에버라인,명지대,EV,E1,Y118,1,(1F) 1번/2번 출입구 사이(2F) 1번/2번 출입구 대합실 앞,지상,1,지상,2,13,900.00,,
,용인에버라인,김량장,EV,E1,Y119,,(2F) 1번 출입구 표 내는 곳 근처(3F)  명지대역 방향 승강장,지상,2,지상,3,13,900.00,,
,용인에버라인,김량장,EV,E1,Y119,,(2F) 1번 출입구 표 내는 곳 근처(3F) 운동장?송담대역 방향 승강장 ,지상,2,지상,3,13,900.00,,
,용인에버라인,김량장,EV,E1,Y119,1,(1F) 1번/2번 출입구 사이(2F) 1번/2번 출입구 대합실 앞,지상,1,지상,2,13,900.00,,
,용인에버라인,운동장·송담대,EV,E1,Y120,,(2F) 2번 출입구 표 내는 곳 근처(3F)  김량장역 방향 승강장,지상,2,지상,3,13,900.00,,
,용인에버라인,운동장·송담대,EV,E1,Y120,,(2F) 3번 출입구 표 내는 곳 근처(3F) 고진역 방향 승강장 ,지상,2,지상,3,13,900.00,,
,7호선,부천종합운동장,IC,7,752,,직원용,지하,2,지상,2,15,1050.00,,
,공항철도,공덕,AR,A1,A02,,(B3) 운임구역 대합실  화장실 옆 (B5) 홍대방향 승강장 4-1 출입문 앞,지하,5,지하,3,17,1150.00,,
,5호선,개화산,S1,5,2512,2,2번 출구 측(대합실 내),지하,2,지상,1,15,1000.00,,
,공항철도,공항화물청사,AR,A1,A09,,(지하2층)운서역 방향 5-1 출입문 앞/(지하1층)P/A화장실 옆,지하,2,지하,1,15,1000.00,,
,공항철도,공항화물청사,AR,A1,A09,,(지하2층)인천공항 1터미널 방향 4-4 출입문 앞/(지하2층)P/A화장실 맞은편,지하,2,지하,1,15,1000.00,,
,1호선,소요산,KR,1,100,1,(1F) 맞이방 이동통로  3-4 출입문 앞,지상,1,지상,2,20,1500.00,,
,1호선,동두천,KR,1,101,1,(1F) 1번 출입구 방향,지상,1,지상,3,15,1000.00,,
,경춘,상천(호명호수),KR,K2,P133,,(2F)청평역 방향 승강장 4-1 출입문 앞                                       (1F)표내는곳 내 계단 옆,지상,1,지상,2,15,1000.00,,
,경춘,상천(호명호수),KR,K2,P133,,(2F)가평역 방향 승강장 5-3 출입문 앞                                       (1F)표내는곳 내 계단 옆,지상,1,지상,2,15,1000.00,,
,2호선,상왕십리,S1,2,207,"2,3",1-1번 출구 측,지하,1,지상,1,24,1600.00,,
,신분당선,신사,DX,D1,D04,,(1F) 논현 방향 대합실 진입 후 우측(B2) (대화환승)상선 승강장(종착역) 방면 에스컬레이터 옆(B4) 상선승강장(종착역) 6-4,지하,4,지하,1,17,1150.00,,
,신분당선,미금(분당서울대병원),DX,D1,D13,6,"(1F) 6번출입구(B1) 맞이방 5번출입구 옆, 화장실 통로 입구 전기실 옆",지하,1,지상,1,15,1000.00,,
,신분당선,미금(분당서울대병원),DX,D1,D13,,"(B1) 2번, 3번출입구 사이(B2) 수인분당선 오리역방향 환승통로 표내는곳 앞(B3) E/V #4호기 옆",지하,3,지하,1,15,1000.00,,
,신분당선,미금(분당서울대병원),DX,D1,D13,,"(B1) 6번, 7번출입구 사이(B2) 수인분당선 정자역 방향 환승통로 표내는곳 앞(B3) E/V #5호기 옆",지하,3,지하,1,15,1000.00,,
,신분당선,미금(분당서울대병원),DX,D1,D13,,(B3) E/V #2호기 앞(B5) 동천역 방향 승강장 4-4 출입문앞,지하,5,지하,3,15,1000.00,,
,용인에버라인,지석,EV,E1,Y112,3,(1F) 2번/3번 출입구 사이(2F) 3번/4번 출입구 대합실 앞,지상,1,지상,2,13,900.00,,
,용인에버라인,어정,EV,E1,Y113,,(2F) 1번 출입구 표 내는 곳 근처(3F) 지석역 방향 승강장 ,지상,2,지상,3,13,900.00,,
,용인에버라인,어정,EV,E1,Y113,,(2F) 2번 출입구 표 내는 곳 근처(3F) 동백역 방향 승강장 ,지상,2,지상,3,13,900.00,,
,용인에버라인,어정,EV,E1,Y113,1,(1F) 1번 출입구 옆(2F) 1번 출입구 대합실 앞,지상,1,지상,2,13,900.00,,
,용인에버라인,동백,EV,E1,Y114,,(2F) 1번 출입구 표 내는 곳 근처(3F) 어정역 방향 승강장,지상,2,지상,3,13,900.00,,
,용인에버라인,동백,EV,E1,Y114,,(2F) 3번 출입구 표 내는 곳 근처(3F) 초당역 방향 승강장 ,지상,2,지상,3,13,900.00,,
,용인에버라인,동백,EV,E1,Y114,1,(1F) 1번/2번 출입구 사이(2F) 1번/2번 출입구 대합실 앞,지상,1,지상,2,13,900.00,,
,용인에버라인,초당,EV,E1,Y115,,(2F) 1번 출입구 표 내는 곳 근처(3F) 동백역 방향 승강장,지상,2,지상,3,13,900.00,,
,5호선,송정,S1,5,2514,3,3번 출구 측,지하,1,지상,1,15,1000.00,,
,용인에버라인,초당,EV,E1,Y115,,(2F) 2번 출입구 표 내는 곳 근처(3F) 삼가역 방향 승강장 ,지상,2,지상,3,13,900.00,,
,1호선,주안,KR,1,156,,지하 하행 계단 옆,지하,1,지상,1,15,1000.00,,
,경춘,신내,KR,K2,P122,,(2F) 망우방면 E/S 및 계단 옆  (3F) 승강장 4-4 출입문앞,지상,2,지상,3,15,1000.00,,
,의정부경전철,경전철의정부,UL,U1,0113,2,외부,지상,1,지상,2,15,1000.00,,
,경의중앙,덕소,KR,K4,K126,,(1F) 도심역방향 3-1 출입문 앞(3F) 남쪽 게이트 하선계단 앞,지상,1,지상,3,15,1000.00,,
,공항철도,인천공항1터미널,AR,A1,A10,,(B4) 서울역 방향 승강장 고속13호차 출입문 앞(B1) 동편 KTX 대합실 진입 후 오른편,지하,4,지하,1,24,1600.00,,
,공항철도,인천공항1터미널,AR,A1,A10,,(B4) 서울역 방향 승강장 고속9호차 출입문 앞(B1) 서편 KTX 대합실 진입 후 왼편,지하,4,지하,1,24,1600.00,,
,공항철도,인천공항2터미널,AR,A1,A11,,(B1) 제2여객터미널(B3) 인천공항1터미널역 방향 승강장 10호차 출입문 앞,지하,2,지하,1,24,1600.00,,
,공항철도,인천공항2터미널,AR,A1,A11,,(B1) 제2여객터미널(B3) 인천공항1터미널역 방향 승강장 3-2 출입문 앞,지하,2,지하,1,24,1600.00,,
,공항철도,인천공항2터미널,AR,A1,A11,,(B1) 제2여객터미널(B3) 인천공항1터미널역 방향 승강장 4-2 출입문 앞,지하,2,지하,1,24,1600.00,,
,공항철도,인천공항2터미널,AR,A1,A11,,(B1) 제2여객터미널(B3) 인천공항1터미널역 방향 승강장 3-2 출입문 앞,지하,2,지하,1,24,1600.00,,
,공항철도,인천공항2터미널,AR,A1,A11,,(B1) 제2여객터미널(B3) 인천공항1터미널역 방향 승강장 4-2 출입문 앞,지하,2,지하,1,24,1600.00,,
,공항철도,인천공항2터미널,AR,A1,A11,,(B1) 제2여객터미널(B3) 인천공항1터미널역 방향 승강장 BHS 시설물 내부,지하,2,지하,1,,2000.00,,
,신분당선,논현,DX,D1,4305,4,(1F) 4번 출입구 근처(B2) 4번 출입구 앞,지하,2,지상,1,17,1150.00,,
,신분당선,논현,DX,D1,4305,,"(B2) 신분당선 3, 4번 출입구 방향(B4) 신분당선 신사 / 신논현 방향 승강장 상선 4-2, 하선 3-3 출입문 앞",지하,4,지하,2,17,1150.00,,
,신분당선,논현,DX,D1,4305,,"(B3) 7호선 학동 방향 승강장(B4) 신분당선 신사 / 신논현 방향 승강장 상선 1-2, 하선 6-3 출입문 앞",지하,4,지하,3,17,1150.00,,
,수인분당,청명,KR,K1,K239,4,(1F) 4번 출입구 옆(B1) 4번출구 하부 E/S 옆,지하,1,지상,1,15,1000.00,,
,6호선,증산(명지대앞),S1,6,2618,내부,새절 방면5-1,지하,2,지하,1,11,750.00,,
,6호선,증산(명지대앞),S1,6,2618,내부,디지털미디어시티 방면4-3,지하,2,지하,1,11,750.00,,
,6호선,증산(명지대앞),S1,6,2618,2,2번 출구 측,지하,1,지상,1,11,750.00,,
,6호선,디지털미디어시티,S1,6,2619,내부,증산 방면3-4,지하,2,지하,1,11,750.00,,
,6호선,디지털미디어시티,S1,6,2619,내부,월드컵경기장 방면8-4,지하,2,지하,1,11,750.00,,
,6호선,디지털미디어시티,S1,6,2619,4,4번 출구 측,지하,1,지상,1,17,1150.00,,
,6호선,월드컵경기장(성산),S1,6,2620,내부,디지털미디어시티 방면4-4,지하,3,지하,2,15,1000.00,,
,6호선,월드컵경기장(성산),S1,6,2620,내부,마포구청 방면4-4,지하,3,지하,2,15,1000.00,,
,5호선,여의나루,S1,5,2528,4,4번 출구 측,지하,1,지상,1,15,1000.00,,
,수인분당,모란,KR,K1,K225,,"(B2) 태평역 방향 2-1 출입문 앞, (B1) 7번/8번 출입구 방향",지하,2,지하,1,15,1050.00,,
,서해선,신천,SW,WS,S19,,(B1) 시흥대야역 방향 표 내는 곳(B3) 시흥대야역 방향 승강장 4-1,지하,3,지상,1,15,1000.00,,
